text,true,ppl,lowerppl,gpt2ppl,zlip,pred,metrics
 Vilma,0,8373.756724751844,311186.46674198296,44030473577534.81,3.8073549220576055,1,0.026909128833339842
 Maris,1,8432.06373302793,3603.3390314436424,37900068856133.54,3.521640636343319,1,2.3400694909492614
 Alaina,1,8589.544372770393,249457.99471483295,1.560460754255864e+16,3.5898980954642865,1,0.03443282859140073
 Mathew,1,8759.208554721883,137192.93848346124,532605455536194.2,3.906890595608518,1,0.06384591402113465
 Kecia,1,8861.14516041495,97023.17206960196,2332087090506644.0,3.8073549220576055,1,0.09133019433809264
 Cecelia,1,8899.426649022107,181811.09645761448,1.8212094016880368e+19,3.875,1,0.04894875407726737
 Ines,0,9207.136641891864,133893.1231887028,5.123311555710589e+16,3.7004397181410926,1,0.06876482094540248
 Shelly,1,9947.914192881311,108031.43580383123,114172599769071.69,3.906890595608518,1,0.09208351364453973
 Bertha,1,10935.14263174122,192774.28656269674,268732902490597.28,3.906890595608518,1,0.056725110110495684
 Esteban,0,11494.853294076112,108585.07328961471,1.1536456372475155e+26,4.0,1,0.10586034475859679
 Lise,1,11924.446067825831,1632308.3760405604,4744001385374881.0,3.7004397181410926,1,0.007305265501823
 Shari,1,11935.652788008618,13958.823708620946,3135461875848022.5,3.8073549220576055,1,0.8550615035446847
 Noe,1,11991.31851102186,7313.269221642076,6251091229792457.0,3.584962500721156,1,1.6396659479642954
 Leesa,1,12021.696134518113,117081.96234011115,4308387320259088.0,3.8073549220576055,1,0.10267761057502875
 Johnetta,1,12349.955015563073,7443048.738459007,1587151290574261.5,4.08746284125034,1,0.0016592602641105345
 Joelle,0,12426.357634938842,115008.9550194278,369556042815062.06,3.906890595608518,1,0.10804687020101808
 Karyn,1,12859.630424092584,707804.3689200816,2.036700151595198e+16,3.8073549220576055,1,0.018168339994443533
 Cristina,1,12973.486718568252,156165.71535582558,2.476271940952855e+20,3.969815782426811,1,0.08307512752724243
 Shaquita,0,13363.689814946463,576238.5373840227,1.3440505730132177e+21,3.8077635764171953,1,0.023191246242596403
 Violeta,0,13450.468004494927,106876.23539694288,574652707505120.5,3.875,1,0.12585087746157336
 Maribel,0,13520.275471323866,53224.73135393774,1745134033368014.8,4.0,1,0.25402242768339667
 Latricia,0,13582.63208554177,12072.615586504158,2478453403208731.0,3.969815782426811,1,1.1250778249516735
 Loretta,1,13673.961357489388,47338.378831591595,9.526400829300058e+16,3.875,1,0.2888557169677297
 Stephaine,0,13714.82604072465,531833.2977418682,6.655551772980203e+24,4.058813890331201,1,0.025787828815828133
 Terrell,0,14199.130000203217,36490.473976220106,137510560301036.11,4.0,1,0.3891188152134286
 Jeanetta,1,14249.171998986227,55653.10967249477,4.325667887524409e+25,3.969815782426811,1,0.2560355042663239
 Debora,1,14381.474100320023,122269.57726790106,1594725323384770.2,3.906890595608518,1,0.11762103396177795
 Coretta,0,14601.180356393128,214070.20386602855,1.375816043046417e+17,4.0,1,0.0682074389275164
 Danyel,0,14623.246888407728,81688.88596112067,2.896029061789755e+25,3.906890595608518,1,0.1790114617962543
 Cinthia,0,14687.909748413735,24106.634833022184,1.3213026651263226e+23,4.0,1,0.6092890961410208
 Gilberto,1,15287.64029831121,60633.9036515372,1.2802176926654645e+26,4.08746284125034,1,0.2521302337083427
 Josephine,1,15429.054747701406,229103.78498382255,2.3606465674827677e+21,4.058813890331201,1,0.06734526340885587
 Shaneka,0,15602.96465300124,337848.9932428629,1.3921369274771835e+24,4.0,1,0.04618325040200739
 Kathey,0,15943.392740913763,23722.577490338535,7.030581707773376e+22,3.906890595608518,1,0.6720767482963016
 Trish,1,16417.73825149967,682255.0731897005,310977848179264.94,3.6644977792004623,1,0.024063929894640346
 Florine,0,16451.733812854658,187650.2126987965,2.4251988831857934e+20,4.0,1,0.08767234300587698
 Georgiana,1,16557.790698969475,56992.23117256946,5.280182447094595e+21,4.169925001442313,1,0.2905271535840273
 Inez,1,16628.09780213268,68141.00565522983,1.0772987929341133e+18,3.7004397181410926,1,0.24402483706015676
 Cleora,1,17111.811952343294,32833.519476949215,78197827770995.36,3.906890595608518,1,0.5211689829461215
 Kurtis,1,17307.04929417184,702645.2242441031,2.740182363743893e+23,3.906890595608518,1,0.024631277203642204
 Elbert,0,17320.407224800743,15607.131650392474,332179000896259.8,3.906890595608518,1,1.1097751728367835
 Rodger,1,17439.330481167795,104088.78298167675,3.3790244005527012e+16,3.5068905956085183,1,0.16754284161663918
 Vicente,0,17747.931245936354,7282.416627742515,108896473476480.16,4.0,1,2.437093639812538
 Adan,1,17858.00076972492,171029.7799030064,14820748719007.965,3.7004397181410926,1,0.10441456908763179
 Elsie,1,18384.960657039417,351638.53554254357,2629588566536271.5,3.8073549220576055,1,0.052283691344218675
 Sari,1,18860.80057175852,90773.82491961784,4100285155234976.5,3.546593564294939,1,0.20777796450089175
 Justa,0,19186.118298974317,249116.60171681448,4.667487575576849e+19,3.8073549220576055,1,0.07701661859045553
 Dorcas,0,19331.083871929328,7046.932873950048,5.111914541040994e+25,3.906890595608518,1,2.7431911468022245
 Lilia,0,19747.202159285283,162874.35091127112,4.970251091394909e+16,3.6644977792004623,1,0.12124193925440688
 Maura,0,20010.276307674216,298565.5441895315,1.380594345960344e+16,3.8073549220576055,1,0.06702138507640906
 Reba,1,20164.54564581563,84116.35379270239,50309225951125.4,3.3927474104487847,1,0.2397220604153794
 Rosia,0,20585.231451886662,149220.35686863726,2.9149814323564e+19,3.8073549220576055,1,0.13795189801086188
 Fabiola,0,20814.897282900158,736480.3487900385,96754084553136.67,3.75,1,0.028262664872317225
 Rosalia,0,20824.94412707005,903343.0411195486,2.088519837163695e+20,4.0,1,0.023053195939009924
 Elia,1,21163.86621985226,16657.206437278317,40757897095352.586,3.3927474104487847,1,1.2705531566498556
 Blythe,1,21215.487659759307,21756.047777027743,3.101365278496927e+24,3.906890595608518,1,0.9751535700413742
 Keenan,0,21307.28909936781,126863.00408905315,1367969867259992.8,3.906890595608518,1,0.16795510442438266
 Nadine,1,21499.485890451066,79360.26357429408,2.207403570841071e+23,3.7735572622751845,1,0.2709099607554108
 Janie,1,21726.998981591732,990881.9736723467,7.65686844664251e+16,3.8073549220576055,1,0.021926929300235876
 Dreama,0,21793.426581518735,109469.49271538128,317510783654041.25,3.7735572622751845,1,0.19908219213348557
 Iola,0,22176.32648634614,60556.23664110858,2.4900648633547552e+17,3.546593564294939,1,0.3662104469565361
 Chanda,1,22695.85855106916,271630.3719666494,7158823450285083.0,3.773557262275185,1,0.08355420046273669
 Gracie,1,22754.851300637205,343743.36409357603,4.3843096494404717e+17,3.7735572622751845,1,0.06619720895744399
 Carmina,0,22856.32156886794,717009.830121302,4.389552671040559e+23,4.0,1,0.031877277840111566
 Bette,0,22879.820432407618,48058.0854724812,1502094330086436.2,3.8073549220576055,1,0.4760868063607934
 Nubia,0,23372.584672928144,82902.4111683804,1.4580449087812666e+23,3.8073549220576055,1,0.28192888896146634
 Terri,1,23497.820081721504,30552.47235840948,18554385551714.555,3.8073549220576055,1,0.7690971717794156
 Fannie,1,23658.074927298403,226914.55056942962,1.4753194838561494e+16,3.7735572622751845,1,0.10425984084286248
 Jacqueline,1,23749.560170658384,163401.45694618634,1.6747084976044626e+24,4.247927513443588,1,0.14534484951673302
 Darnell,1,24176.17587196021,54858.990465315146,542311030250469.9,4.0,1,0.4406966965104054
 Lucile,1,24194.59325767356,235563.93107305386,2290338207769.955,3.906890595608518,1,0.10270924392992174
 Carmel,1,24449.157682624365,198125.7443911902,4.739590200609683e+16,3.906890595608518,1,0.12340222497461321
 Shirleen,1,24645.145059384857,67648.4263986004,7.452403973552557e+25,3.969815782426811,1,0.3643121706064511
 Francoise,0,24810.38516155091,892272.3069689851,2.007471348992955e+25,4.169925001442313,1,0.02780584465949732
 Norma,1,24912.26520153466,77310.32602729548,387788132101586.4,3.8073549220576055,1,0.32223722860435283
 Glynis,1,25297.57888772326,78713.84595333572,9.292572003626533e+22,3.906890595608518,1,0.3213866452761123
 Irene,1,25649.047977131286,23516.56169944264,3846149831333414.5,3.8073549220576055,1,1.0906801897719252
 Sheena,0,25758.473918193096,82618.98547752338,5.090959565189206e+19,3.7735572622751845,1,0.31177427039697464
 Christa,0,25948.940785628147,100288.87121583846,27569021584651.7,4.0,1,0.25874197676212424
 Phebe,1,26116.956617381747,24071.887708012266,9.93588683056455e+17,3.6644977792004623,1,1.0849567318598277
 Kindra,0,26489.521242769704,42888.497600035924,3.4153227428556228e+16,3.906890595608518,1,0.6176369592099564
 Charisse,1,26502.812585986325,178022.53331203666,860759200464104.4,3.8521687236032816,1,0.14887335941643062
 Mavis,1,26561.160990751927,38435.76255961497,1.5817666917885838e+16,3.521640636343319,1,0.6910533113413532
 Windy,1,26720.740564868604,273247.47447487275,290404439069528.2,3.8073549220576055,1,0.0977895243724413
 Berta,0,26989.912392517326,174717.2587582315,2.395091308667554e+20,3.8073549220576055,1,0.15447765483697953
 Kip,0,27231.13431071258,373393.13151533337,565376778131468.6,3.4182958340544896,1,0.07292885704726557
 Ernesto,1,27404.69477222995,95448.75956087164,6.748984462990932e+25,3.75,1,0.2871142055518578
 Roscoe,0,27504.424599015067,124779.79947212312,1.975066768003238e+19,3.906890595608518,1,0.2204236961060335
 Clarissa,1,27565.6879311591,46349.824209907885,27732461140764.875,3.8521687236032816,1,0.5947312293207484
 Amada,0,27613.680228400455,3093.020440660923,2.127096592861488e+17,3.8073549220576055,1,8.92773932735469
 Selena,1,27685.350131374573,1300631.6090466343,3.2982702404316994e+20,3.640223928941851,1,0.02128608126913661
 Josefa,1,27815.29190692878,239770.12074583373,1.1272518082715323e+21,3.906890595608518,1,0.11600816573977597
 Nicky,0,27945.95017208728,14538.292663879405,2510263309366.3203,3.8073549220576055,1,1.922230540971251
 Marcelle,0,28138.07073856339,65866.0490554462,5.942262023417299e+20,4.08746284125034,1,0.4272014359761688
 Darrin,1,28293.54877377811,672763.677290875,2.118739711350748e+25,3.906890595608518,1,0.04205570206719879
 Elke,1,28374.694354929867,237972.51649055007,71596218177556.39,3.7004397181410926,1,0.11923517376451591
 Marlys,0,28449.777381599586,197246.63864022627,2787237939796605.0,3.7735572622751845,1,0.14423453589742222
 Rosario,1,28465.925396738425,626198.4419650137,5.627268019037573e+19,3.75,1,0.04545831399294481
 Tessie,0,28600.8673072753,263701.2410709638,1.2305508721679516e+18,3.906890595608518,1,0.10845935798830243
 Daria,1,28624.60719831029,315636.30185574736,6216894531477150.0,3.6644977792004623,1,0.09068857742286043
 Nickole,1,28636.566461968112,120436.88867709307,77017206398082.03,3.875,1,0.23777238665427886
 Genaro,1,28704.156317668792,22716.43010299787,106702268824782.75,3.906890595608518,1,1.2635857037185048
 Tamra,0,28874.93119434435,247447.5441176595,5880171029768.094,3.8073549220576055,1,0.11669112052538509
 Kenna,1,29376.786084958236,5430944.796709271,1.1380354542804988e+16,3.8073549220576055,1,0.0054091483497969405
 Melvina,0,29458.20079545468,93243.82699798823,3.6330453545569556e+22,3.875,1,0.3159265523935461
 Maira,1,29736.93483287526,13564.832823065546,3.2138628919188975e+24,3.8073549220576055,1,2.192207985218276
 Genna,1,30078.828863953237,592188.4554966816,4601412748566293.0,3.8073549220576055,1,0.05079266335701437
 Lynne,1,31154.263672817473,7074.169711873834,21845985695476.484,3.8073549220576055,1,4.403946320446023
 Ava,1,31192.376495702887,426695.20249122626,5622393333272.09,3.584962500721156,1,0.07310224327245457
 Mandi,0,31203.563511804456,31632.47084033344,11935684679694.404,3.8073549220576055,1,0.9864409160228451
 Veola,0,31525.76926038902,102528.40925657906,167126331458994.38,3.8073549220576055,1,0.30748325745984467
 Natalia,1,31760.72905917588,42401.85036211687,415770982052487.9,4.0,1,0.7490411099500484
 Dewey,0,31908.21631015164,386653.0322576601,2.3289615802806296e+22,3.8073549220576055,1,0.08252415899557321
 Ofelia,0,32014.136134487664,113672.3122528015,2.749352728133644e+18,3.906890595608518,1,0.2816353032679571
 Jeanette,1,32226.201948049158,171160.9679846632,6.588987087054471e+24,4.08746284125034,1,0.18828008702858454
 Shayla,0,32297.428136219005,127304.94749678548,9.81329353872917e+24,3.773557262275185,1,0.2537012800467518
 Tyree,1,32329.138155987694,204516.9124379754,5716142249258.015,3.8073549220576055,1,0.1580756220627586
 Granville,1,32907.625694027454,103606.77097382063,182961652745802.62,4.058813890331201,1,0.31762041597013535
 Wonda,0,33023.38159507912,111972.75869722653,268625387226.91446,3.6644977792004623,1,0.29492335438813366
 Royce,0,33291.62497112105,199948.1591933894,22506502044754.516,3.8073549220576055,1,0.1665012826595791
 Sharla,1,33447.49713762184,375755.0735773501,66772191544441.63,3.7735572622751845,1,0.08901409319423757
 Glynda,0,33649.50882565429,709990.736783395,21767914860452.312,3.773557262275185,1,0.047394292745427925
 Sofia,1,34158.78442636378,171212.55701258313,6.137439325650406e+23,3.8073549220576055,1,0.19951097642828447
 Kristal,0,34369.64781519581,142180.8066091336,4.403369865766658e+22,3.875,1,0.24173197940619873
 Blanche,1,34405.00007573608,46433.3982473745,5643535407716600.0,3.875,1,0.7409537396432417
 Verla,0,34427.54873188466,122561.08779349159,1342114930887512.2,3.8073549220576055,1,0.2809011355210318
 Phyllis,1,34450.34214625067,44621.33675997294,7.324821583958496e+20,3.75,1,0.7720598405997096
 Izetta,0,34595.43620585829,428304.7834643333,9.517576654116402e+24,3.906890595608518,1,0.08077293913468328
 Orville,1,34747.834611232945,99075.76850864272,1.494466459616573e+18,4.0,1,0.35071980903384836
 Ester,1,34842.73899447554,224470.77021460398,79243894376825.94,3.521640636343319,1,0.15522171978634164
 Keisha,0,35472.80026260755,131635.2736039167,471092505050109.94,3.906890595608518,1,0.26947792405053417
 Hortencia,0,35689.80094934509,74906.08743502648,1.3672836498838184e+26,4.169925001442313,1,0.4764606211785179
 Penelope,0,35727.32882990546,30974.08429004363,4110684173941454.0,3.8521687236032816,1,1.153458759114623
 Lorinda,0,35770.08097243326,348423.9120975749,2.464746111413636e+20,4.0,1,0.10266253184831921
 Adelle,0,36055.54594979615,25338.96406881776,263135329129907.72,3.7735572622751845,1,1.4229289663094893
 Muoi,0,36262.27591554767,59345.08780002867,7.005570595362656e+24,3.546593564294939,1,0.6110409009375524
 Eula,0,36883.519189438666,12039.6404339377,2388420274579656.5,3.546593564294939,1,3.06350670452502
 Jonnie,0,37091.14062286471,108418.78818622841,3.378272573302793e+21,3.7735572622751845,1,0.34210989850904927
 Moira,1,37799.042949845614,46697.22631536157,434539083382418.6,3.8073549220576055,1,0.8094494241387352
 Tasha,1,38428.87199981841,943745.8936094067,840797283051907.2,3.6644977792004623,1,0.04071951174573606
 Faye,1,38549.30446771998,281436.13519826793,3.3494305189614736e+16,3.7004397181410926,1,0.1369735426496051
 Sammie,1,38940.936582133116,178756.28311451536,6860166151158203.0,3.640223928941851,1,0.21784373619576025
 Luise,0,38983.29575119193,115240.67006425529,6.780946358911595e+24,3.6644977792004623,1,0.3382772395323268
 Consuelo,1,39071.78522430433,31838.592359575236,5.7042703282861126e+25,4.08746284125034,1,1.2271831864625058
 Susanna,1,39499.5083038373,2255121.8421671316,21194462218248.355,4.0,1,0.01751546526899805
 Rachael,1,39762.92148069439,117710.82851316716,3.748572690962253e+23,3.875,1,0.33780172973845396
 Jada,0,39796.78027086622,1254466.6615376116,2332807794552289.5,3.546593564294939,1,0.031724063692602986
 Janeen,0,40537.60543602315,1863088.3052931451,9.97872017546885e+22,3.906890595608518,1,0.021758284521916322
 Madge,1,40808.350080611846,97262.65333004585,461672448679757.5,3.8073549220576055,1,0.41956854644027636
 Janay,0,40827.813658405015,2624015.187742568,49253323848601.7,3.8073549220576055,1,0.015559290147832206
 Deidre,0,40917.68037315243,673995.7087131481,8.0512358866577e+20,3.906890595608518,1,0.0607091111177489
 Carlene,1,41336.783263717676,2094534.718447524,1.3787214283628856e+17,4.0,1,0.019735544557770157
 Fawn,0,41543.117887975844,141647.29779820697,5820082255461243.0,3.7004397181410926,1,0.2932856364627502
 Evelyn,1,41597.98623867547,22486.96119943269,4.244653322013545e+16,3.906890595608518,1,1.8498713930152961
 Delia,1,41689.80662130863,51694.04735411942,11039861877794.37,3.6644977792004623,1,0.8064720940831194
 Ola,1,41706.34943769271,90102.29752493843,1753856665528248.2,3.584962500721156,1,0.46287775765261996
 Eryn,0,41748.1333425299,473626.29632502986,7.970575611831132e+20,3.7004397181410926,1,0.08814572515602029
 Milissa,0,42228.80818009627,116285.43574182657,318696341289514.25,4.0,1,0.3631478689545559
 Lorita,0,42386.24433824032,454605.7855037395,1.0072787412023458e+20,3.906890595608518,1,0.09323736232541119
 Shanae,0,43052.95044372662,94166.19069850916,9.007623672863962e+24,3.7735572622751845,1,0.4572017846784179
 Mozell,1,43302.44398497512,150186.89628144383,4.7469759516749834e+23,3.7735572622751845,1,0.28832371569772763
 Genia,1,43666.63216129125,45115.83459502199,6593196013543.236,3.8073549220576055,1,0.967878186301121
 Pearlene,0,43780.80172933053,354613.5195938942,853441926711041.4,3.969815782426811,1,0.12346061080657218
 Keli,0,43828.84358896558,133595.04294202247,121055348424422.23,3.546593564294939,1,0.32807237921235155
 Holli,1,44520.87311983141,458261.9781788573,9.822159589519648e+22,3.6644977792004623,1,0.097151575386547
 Georgette,1,44621.911245679294,235143.87119275468,7.221484755660436e+23,4.058813890331201,1,0.18976429629799424
 Goldie,1,44810.742194005215,906885.5447782789,654102063351987.1,3.5898980954642865,1,0.04941168425499695
 Selene,0,44863.46526083664,235375.2995706233,958442091878688.6,3.640223928941851,1,0.19060396457350257
 Zella,1,45451.9503530024,1061600.262898287,3.9448024936826456e+16,3.8073549220576055,1,0.04281456207340559
 Virgil,1,45532.03820524181,1920068.971383987,113784763747529.3,3.906890595608518,1,0.023713751372390696
 Ursula,1,45706.93263996059,1791750.3964751004,1.5284122257705743e+24,3.906890595608518,1,0.02550965398410379
 Jina,0,46086.90402245077,69063.01183893059,1466800277350224.5,3.546593564294939,1,0.6673167415567552
 Thalia,0,46197.39948265866,193699.21083147574,2.3785019304647628e+16,3.640223928941851,1,0.23850071089268304
 Lucinda,1,46578.07215358788,1098850.0482604827,9950198958414.877,4.0,1,0.042388014840898956
 Erlene,0,46774.333631391724,161119.0290435742,1.3771445093964096e+17,3.906890595608518,1,0.2903091826524211
 Silas,0,47437.2148474062,85851.5096304048,2057165612416.4722,3.6644977792004623,1,0.5525495713660233
 Tiana,0,47494.930487659876,1470322.8849017639,1953384084191747.8,3.8073549220576055,1,0.032302381317307144
 Orpha,0,47532.0413341629,5175.573123027859,4.682753611313177e+19,3.8073549220576055,1,9.18391841913641
 Lola,1,48068.215359301605,1377.4670141137733,7503956788564954.0,3.546593564294939,1,34.896091787887535
 Myrtis,0,48462.686156382646,17121.189841518048,1.8806598531009035e+27,3.7735572622751845,1,2.830567653590465
 Carmine,1,48701.01369280429,323939.038135637,3.073903352997126e+16,4.0,1,0.15034005772534464
 Nichole,1,48741.06566217691,1361673.0190915503,1.6351629396188517e+25,4.0,1,0.0357949852709095
 Trista,1,48883.977892489034,59860.55335474311,4654960161166380.0,3.906890595608518,1,0.8166309055446722
 Lindy,0,48918.488420132046,237298.6417109052,2.0455859153288143e+25,3.8073549220576055,1,0.2061473595779287
 Jerrell,0,49107.3741185745,137932.7178781961,373588608468267.06,3.875,1,0.3560241172216996
 Gia,1,49121.14478678023,29435.84683176488,346912918714576.7,3.584962500721156,1,1.668752561036311
 Tania,1,49229.148705840125,116413.70502296551,1151888997203108.0,3.8073549220576055,1,0.42288104047653535
 Tia,1,49276.683598186406,1886.4748541725642,88772653459653.77,3.584962500721156,1,26.121039190739644
 Britni,0,49449.07614040936,2139303.0938480096,2.7911392421253756e+20,3.906890595608518,1,0.02311457234957028
 Dedra,0,49481.342949996055,286657.0826570843,8574385246489.044,3.8073549220576055,1,0.17261510684244452
 Sharlene,0,49736.06236786824,41963.3840074428,1.1524370747264319e+24,3.969815782426811,1,1.1852252515918842
 Jazmin,0,50623.972101282874,124812.82614506077,8.04272980770723e+23,3.906890595608518,1,0.4055991172128925
 Dorothea,0,50735.73998420048,73936.78810488207,8.588413485272641e+21,3.8521687236032816,1,0.6862042737402922
 Milly,1,50771.7030555577,58069.98619182432,82060265356087.2,3.8073549220576055,1,0.8743191859533429
 Carmela,1,51089.55216265715,258413.0636962977,1.4159999037114227e+27,4.0,1,0.1977049899563151
 Jocelyn,0,51244.799130388354,310487.17193878704,4.345866608414343e+23,4.0,1,0.16504642948820872
 Florance,0,51248.195766942474,204179.86442460306,5.1168521472243243e+20,3.969815782426811,1,0.2509953462422185
 Emmitt,0,51337.125929432295,191757.19711674342,123938385146683.11,3.5898980954642865,1,0.2677194217548863
 Anissa,1,51428.02506567989,374383.67619535147,1.0803353781262267e+17,3.906890595608518,1,0.13736716725556436
 Jenette,0,51562.929923100106,259234.52524504688,1.2253717606458982e+17,3.875,1,0.19890456286391314
 Lakisha,1,51794.91337086035,188236.6751483807,1.490876719286822e+26,3.875,1,0.2751584585205415
 Maude,0,51911.419956233694,411470.3083111788,451127512678574.4,3.6644977792004623,1,0.12616079193975555
 Golda,0,52081.40624751159,96550.7649941645,437020993472684.75,3.52164063634332,1,0.5394199232979602
 Thad,1,52367.93557690328,1345775.6782656703,893676437343290.9,3.3927474104487847,1,0.03891282657477578
 Janna,0,52547.68480595402,883535.3932834681,3951155949348225.0,3.8073549220576055,1,0.05947434047964046
 Sonja,0,52556.00428511084,39608.71266968401,6.730308930226866e+17,3.8073549220576055,1,1.3268798893667784
 Kiera,0,52613.87611783218,355904.3512119511,5.002855009392617e+16,3.8073549220576055,1,0.1478315056802976
 Janey,0,52888.957842389194,29583.369800660843,1.836302915543753e+16,3.8073549220576055,1,1.7877935542423482
 Randee,0,53120.169017063505,196610.54115748673,4252641358467151.0,3.7735572622751845,1,0.27017965926106574
 Charlene,1,53571.627639420076,32669.757876623167,2114998192467367.2,4.08746284125034,1,1.6397926131479914
 Retha,1,53652.56400604385,190063.08319750585,712957742797100.9,3.8073549220576055,1,0.28228819139111977
 Lidia,0,53887.26755999492,8669.843096228751,1973637402886135.2,3.3787834934861767,1,6.2154835977867995
 Mose,1,53991.589160543306,80561.9344722033,670986751176933.1,3.7004397181410926,1,0.6701873473404776
 Nada,0,54017.03140677695,150548.26839477962,4863881118337208.0,3.546593564294939,1,0.3588020771194073
 Valeria,0,54307.683542745726,619109.0343579391,150184146554220.47,4.0,1,0.08771909393806007
 Tiffiny,0,54616.77306100431,153960.2762326822,1.1910888498054392e+23,4.0,1,0.3547458759976584
 Freida,1,54685.049165212724,48607.192581069714,640321093616411.6,3.906890595608518,1,1.1250402720545118
 Graig,1,55374.42328920829,285055.20895671414,6068274311812.438,3.8073549220576055,1,0.19425859114055669
 Iluminada,1,55557.656729471666,293763.2476579061,1.255332484717853e+20,3.9477027792200903,1,0.18912391925272357
 Rosetta,0,55877.11091678844,165102.74145045655,2.436924765611663e+25,3.875,1,0.3384384197736405
 Herma,1,55925.83789926171,163806.80984490438,8.335714777799411e+17,3.6644977792004623,1,0.341413387832981
 Tanya,1,56087.40932463017,56780.651977176,1470896222230991.8,3.8073549220576055,1,0.9877908648737516
 Gladys,1,56296.459009498634,1066592.0607469236,1.4554362551312478e+16,3.906890595608518,1,0.05278162202902092
 Kasey,0,56330.615244730834,390557.48578740656,5.284923387374983e+23,3.6644977792004623,1,0.14423130344349222
 Majorie,0,56460.87803697131,844472.2954769331,1.231242205463435e+16,3.875,1,0.06685936097534599
 Angelyn,1,57086.936651979435,377175.0159438308,9.616478071872497e+24,3.875,1,0.15135397160155717
 Reina,1,57687.79930481601,5839.232804973097,68670320861217.29,3.8073549220576055,1,9.879345666041106
 Krystal,1,57771.92407312201,303761.0752252626,9.536114713557725e+21,3.875,1,0.19018870021539003
 Margo,1,58853.70223802769,257000.8813093712,12195029425966.156,3.8073549220576055,1,0.22900194714578073
 Melba,0,59389.3339711784,69062.08975439772,68348217289922.5,3.6644977792004623,1,0.8599411657304595
 Marylou,1,59615.40929945282,122897.17834426621,1.7393598710723478e+24,4.0,1,0.4850836292795504
 Loyd,1,59630.13622250521,143346.10663600577,7.134617942367958e+16,3.3927474104487847,1,0.4159871350668918
 Stacia,0,59677.92425381652,1809937.7061264433,3975557949427892.0,3.640223928941851,1,0.032972363663021774
 Jayna,0,60113.69918281097,1426678.1627404222,2.8806529053053587e+21,3.8073549220576055,1,0.04213543092812334
 Daniele,1,60264.54846279609,96228.5704457564,8.842406574339549e+25,3.875,1,0.6262646133433619
 Vonda,0,60570.67609425285,38813.09860388866,5543359421793027.0,3.8073549220576055,1,1.5605730609764896
 Merlene,0,61107.47981420146,32249.50621243123,246851647519853.97,4.0,1,1.8948345879059176
 Margarito,1,61141.49369311954,46276.550015769535,8.208501985090871e+21,3.905764584655453,1,1.3212197899861704
 Maegan,0,61974.907432836924,501979.0608605986,5.830602857061861e+22,3.7735572622751845,1,0.12346114064317033
 Delora,1,62054.512333236016,54638.18485525131,106727100961887.25,3.773557262275185,1,1.1357352462866803
 Deonna,0,62384.54487899596,962447.7241791266,963997220839046.2,3.906890595608518,1,0.0648186320272136
