text,true,ppl,lowerppl,gpt2ppl,zlip,pred,metrics
 Cassie,1,5324.125428998884,15826.20120495694,10124198390146.299,3.906890595608518,1,0.3364120903082737
 Bettye,1,5400.268475353877,11248.365792086865,2.8653849882276037e+24,3.906890595608518,1,0.48009360427742515
 Tiera,0,5522.504141249152,7430.994330013108,2481310322458247.5,3.8073549220576055,1,0.7431716262982817
 Joi,1,5591.61566401674,17549.276809865343,18188779688906.254,3.584962500721156,1,0.31862370880567614
 Natividad,1,5638.211517764115,3850.0200143217867,9.602070851633895e+20,3.9477027792200903,1,1.4644629110473166
 Gretta,1,5645.765906734053,53746.94784154023,738854501139234.9,3.773557262275185,1,0.10504347006604389
 Gena,1,5843.6839129547625,7698.222783505743,2393186483540.488,3.3927474104487847,1,0.7590951934354867
 Dreama,0,5850.11866199033,3142.570466218212,365590712952979.7,3.7735572622751845,1,1.8615711962158155
 Kristy,1,5996.943051466736,37307.04585616361,1.4863684460355126e+23,3.7735572622751845,1,0.16074558877129538
 Jacqueline,1,6032.288085566265,183691.7055795738,4.0112225646080766e+24,4.247927513443588,1,0.0328391968844403
 Rickie,1,6129.690767560789,22693.650923790457,5.372742602617716e+21,3.373557262275185,1,0.2701059775769638
 Rosie,0,6130.766476010643,55574.349168357614,1725177684009960.2,3.8073549220576055,1,0.11031647815502119
 Kylee,0,6153.576064862603,60211.84027587626,5.035679215571534e+26,3.8073549220576055,1,0.10219877081763966
 Marcella,1,6169.181106778796,10035.662998747135,4.6065967303201384e+20,4.08746284125034,1,0.6147258140841282
 Violeta,0,6183.4781051288855,5706.682192458638,675032848933153.9,3.875,1,1.0835504583206563
 Cindi,1,6265.35307300741,6452.292733911449,7.89196267263317e+25,3.8073549220576055,1,0.9710274055109842
 Keli,0,6363.398999046967,35256.07665809771,134740825365802.52,3.546593564294939,1,0.18049084306110405
 Rashad,0,6374.806060961454,8501.050495797954,1202696958691486.5,3.7735572622751845,1,0.7498845071103275
 Marcie,0,6425.466053099359,14526.31841377721,2.8452899611329634e+21,3.906890595608518,1,0.44233272809201596
 Candi,1,6435.627847837724,15429.216605776017,438780987209.7037,3.6644977792004623,1,0.4171065850114846
 Hipolito,0,6481.4547217920735,5846.03618013077,3.6227042184646524e+24,3.734521664779752,1,1.1086922013621698
 Irene,1,6546.787908008335,82739.38790497342,3989854376105246.5,3.8073549220576055,1,0.07912540899537898
 Keri,1,6546.8128820699,64086.1548961508,3.346301600790677e+16,3.546593564294939,1,0.1021564313333943
 Patsy,1,6597.417699158544,37882.80296946243,5.533782124309514e+24,3.8073549220576055,1,0.17415336728057754
 Trenton,1,6616.414737689458,5957.099279312163,1.5938165229202354e+23,3.875,1,1.110677265471631
 Retha,1,6652.6662876886485,131040.0706336526,791705118689129.2,3.8073549220576055,1,0.05076818301088558
 Bertie,0,6680.03859079485,14543.902055863513,9.258854585624116e+19,3.906890595608518,1,0.4593016760657934
 Claudie,0,6713.382338030052,13017.713129979202,7.761283132414644e+17,4.0,1,0.515711344304357
 Yvonne,1,6719.627561890212,16543.13548658854,1.3139361118097039e+26,3.7735572622751845,1,0.40618826868327285
 Alyssa,1,6760.903343792668,1574.8215293619533,2.517423827357277e+21,3.906890595608518,1,4.293123517641953
 Dortha,1,6872.973960085362,3941.117641336332,1.974599071898564e+24,3.7735572622751845,1,1.7439149463589503
 Kristal,0,6957.584130940777,82463.51851613961,4.860207537384344e+22,3.875,1,0.08437166223484693
 Torie,1,7058.595825033319,15947.772325932641,22606746276538.473,3.8073549220576055,1,0.4426070099806573
 Pei,0,7128.878026868303,14745.452851112046,65660044352636.914,3.584962500721156,1,0.4834628070666999
 Caron,1,7138.66116043987,8408.134253322676,1624857679085890.5,3.8073549220576055,1,0.8490184558624116
 Etha,0,7243.607271884816,12777.882668547962,940813853217.5806,3.546593564294939,1,0.5668863504056543
 Mandi,0,7274.663133215005,17730.96283923328,12819929840248.367,3.8073549220576055,1,0.4102802086482504
 Lynne,1,7287.370134956845,39705.03951079029,22160191484651.21,3.8073549220576055,1,0.18353766234073185
 Rolando,1,7384.044743111673,73209.9078777798,1238425094647214.0,4.0,1,0.10086127625565323
 Waldo,0,7414.366189907907,42292.84974157395,1.7498821533691203e+17,3.6644977792004623,1,0.175310158459707
 Audie,0,7435.488687096289,19927.626004504342,918527493273.6597,3.8073549220576055,1,0.37312466047965814
 Bernadette,1,7482.958045097571,19486.341491632644,9.08547972480603e+22,4.0374011976541135,1,0.3840104130532005
 Maura,0,7486.484210266989,56347.80860761198,1.518902956437652e+16,3.8073549220576055,1,0.13286202951387974
 Annalee,1,7588.889986016962,10774.606507986111,1.3566724314452815e+25,3.875,1,0.70433105658124
 Marti,1,7695.191300840372,20436.648593721024,35451960708888.25,3.8073549220576055,1,0.3765388079924538
 Phyllis,1,7738.8294262770005,6910.586720674256,9.335821245739311e+20,3.75,1,1.1198512860167007
 Aldo,1,7751.899932895562,21238.555313991226,6.395929540388118e+27,3.7004397181410926,1,0.36499186589159754
 Brenton,1,7779.8283253706895,4953.376079515864,8.840095164898365e+21,4.0,1,1.5706112761240367
 Christiane,1,7792.890042015262,64020.36533480313,7989230803277929.0,4.247927513443588,1,0.12172517293928727
 Celia,1,7850.558227597148,30211.359706557992,8572014194793.088,3.8073549220576055,1,0.25985451511780266
 Christen,1,7865.501261376964,11670.065446633747,50236351285560.8,3.969815782426811,1,0.6739894730963812
 Madeline,1,7938.251520613606,40702.63063670365,1486770693477345.2,4.08746284125034,1,0.19503042915008242
 Mindi,0,7966.919677247102,14805.649792428922,9.350379436868986e+16,3.8073549220576055,1,0.5380999678461326
 Kiera,0,8061.25402385678,45490.71852099807,5.471637015043989e+16,3.8073549220576055,1,0.1772065662171457
 Annamae,0,8098.865700047382,8132.521862146295,3.4461238505817315e+22,3.875,1,0.9958615343838707
 Hiram,1,8119.057357697575,13895.733898069127,2.9612194963925526e+25,3.8073549220576055,1,0.5842841707573109
 Letha,0,8145.402764570018,120416.56060339054,1614816530456144.8,3.8073549220576055,1,0.06764354274656696
 Opal,1,8155.040858392961,30408.148571946218,50389894632456.92,3.546593564294939,1,0.2681860370123485
 Carmina,0,8165.416475806171,21122.10757609944,4.4192659902822005e+23,4.0,1,0.38658152110946004
 Jayson,0,8211.660476091633,70455.58895308967,1.1629413076402662e+17,3.906890595608518,1,0.11655087407698873
 Alica,0,8270.928793300634,24704.798363315815,7627798863447573.0,3.8073549220576055,1,0.33479037843847154
 Faye,1,8341.786718286729,59069.23172877879,3.841474297270456e+16,3.7004397181410926,1,0.14122050472213224
 Cherie,0,8372.351335437348,23784.737981930473,34300648582358.19,3.906890595608518,1,0.352005195171707
 Consuelo,1,8410.712635448712,11421.329293208617,1.5333776949910651e+26,4.08746284125034,1,0.7364040051318644
 Teressa,1,8421.608303709048,8912.257859022966,9.658370419727935e+24,3.875,1,0.9449466607592404
 Micheal,1,8497.873054222902,6725.137784882415,1.456406892235808e+18,4.0,1,1.2635983567987943
 Kristina,1,8537.839423670868,140990.95728114826,3.5808362711888985e+22,3.8521687236032816,1,0.06055593626934295
 Francie,0,8598.896107242932,22462.741133971966,726584287180352.5,4.0,1,0.3828070695360605
 Adolfo,1,8639.96379386683,7287.404883928351,5.802833352964709e+22,3.773557262275185,1,1.185602272891604
 Fausto,0,8871.820527043536,7896.323615419986,6.577625819717325e+21,3.906890595608518,1,1.1235381120549053
 Margie,1,8990.483340502928,18533.132042684876,23922749466714.074,3.906890595608518,1,0.4851032906794358
 Silas,0,8995.84368350963,14859.047978700159,2229763498373.4727,3.6644977792004623,1,0.6054118471388481
 Ollie,1,9057.942411880851,7372.7439894840345,2.782250819099781e+19,3.6644977792004623,1,1.2285714009330129
 Daria,1,9085.414997282567,70399.23767610212,6663548993140299.0,3.6644977792004623,1,0.1290555877761546
 Lindy,0,9095.98319734779,8806.012134489096,1.7518027945725632e+25,3.8073549220576055,1,1.0329287603094495
 Ruben,1,9143.906074961578,11950.721638131794,30835055039110.875,3.8073549220576055,1,0.7651342196596428
 Michaela,0,9197.088330896782,34265.05056796954,6.154742075059527e+23,3.8521687236032816,1,0.26841017825591895
 Lucie,1,9312.212176195995,18959.13949445156,935749212617.4302,3.8073549220576055,1,0.49117272326211
 Gwendolyn,1,9322.5062889479,28356.037961095048,7.4413789759846265e+28,4.058813890331201,1,0.3287661803013006
 Reta,0,9376.05218641738,6376.082881463239,8240921495064.109,3.546593564294939,1,1.4705034988920476
 Cleo,1,9402.969501201089,12488.789363036527,2810884346086.277,3.7004397181410926,1,0.7529128106709335
 Arnoldo,0,9549.969972075745,91341.86939058127,1.106929504681995e+24,4.0,1,0.10455194354781283
 Dollie,0,9583.078570716647,20285.326756671962,2271885376679547.5,3.5898980954642865,1,0.4724143064426959
 Cheri,1,9629.021113871371,17784.986482228673,12838649331810.342,3.8073549220576055,1,0.5414129003411386
 Kristine,1,9678.570803915,135021.01228082008,3.967527323924351e+22,3.969815782426811,1,0.07168196001808419
 Randi,0,9697.122812015125,70624.84621464294,2013454679103910.2,3.8073549220576055,1,0.1373046927782843
 Evie,0,9820.1820380828,15398.44998287615,9915377550878.502,3.7004397181410926,1,0.637738346976698
 Laverna,0,9839.699870212067,35145.66447207847,5.54715506788229e+22,3.875,1,0.27996909485177707
 Lynna,1,9941.228056274404,55502.898369244765,75108366945876.33,3.8073549220576055,1,0.1791118725032751
 Windy,1,9962.18348365485,10437.341859884156,329654319385387.1,3.8073549220576055,1,0.9544751544398892
 Myong,1,10230.351750357426,37226.759924510785,1.4261114582510817e+18,3.8073549220576055,1,0.27481176903664867
 Sofia,1,10261.199193682072,25887.61645695713,1.3419828497737532e+24,3.8073549220576055,1,0.3963748153771971
 Maxine,1,10290.68708171615,21441.948164296235,561962225703026.1,3.906890595608518,1,0.47993246709044596
 Lorna,1,10339.721236906706,6130.382063952653,3.7172077152245576e+22,3.8073549220576055,1,1.686635698891501
 Nicky,0,10625.674973332565,11300.858464990459,2755544429778.7026,3.8073549220576055,1,0.940253787466715
 Piedad,0,10638.937774439719,7539.781447838021,5.106862525181153e+16,3.640223928941851,1,1.4110406048295152
 Mervin,0,10701.10619609202,7305.265161646316,6.625778965360878e+18,3.906890595608518,1,1.4648484290856891
 Janine,0,10797.03032436001,40414.46847855894,127255580870975.08,3.7735572622751845,1,0.2671575485420067
 Genia,1,10994.076261796745,32848.67821752678,7380326121586.438,3.8073549220576055,1,0.33468854329519815
 Geraldine,1,11097.350976675487,242458.951703243,1.8890577116032402e+23,4.058813890331201,1,0.045770019620715266
 Rosia,0,11111.011781588462,12941.604955687699,4.310771633852845e+19,3.8073549220576055,1,0.8585497563581007
 Daniele,1,11127.686942563836,64063.576024859954,1.3046462885993575e+26,3.875,1,0.17369756159484015
 Ora,1,11222.371498706816,7129.931892078556,7.857126483688661e+16,3.584962500721156,1,1.573980182219554
 Geri,0,11357.516384905159,14301.054166873439,1587957348476.7964,3.546593564294939,1,0.794173370185073
 Shelton,1,11456.325067451298,5862.511811042118,38314654440506.336,4.0,1,1.9541666501845096
 Tracie,1,11545.886342992282,9470.438782954114,8.025968085058088e+20,3.640223928941851,1,1.219150095112148
 Modesto,0,11561.460908113653,9290.444131846423,2310992312367925.5,4.0,1,1.2444465241960265
 Velia,1,11565.210311182991,41873.097456831834,6208246736492.405,3.8073549220576055,1,0.2761966755171598
 Cecelia,1,11729.692997934273,14583.228447037907,2.1760841196304204e+19,3.875,1,0.8043275904600374
 Janice,1,11730.319447851423,42752.30726025715,141128549742206.75,3.906890595608518,1,0.2743786288876159
 Millie,0,11751.257623761476,20994.922545648587,113593073340380.61,3.7735572622751845,1,0.5597190272177043
 Edwardo,0,11848.631912947129,6505.584560894925,2.3158699136836555e+24,4.0,1,1.821301652762961
 Bernadine,1,11853.15832155915,17470.420149612262,4.581555308345857e+22,4.058813890331201,1,0.6784701352372581
 Jamar,1,12140.990503595334,15513.761179321655,2643246124017003.0,3.6644977792004623,1,0.7825949080470636
 Merle,0,12147.40671555632,15308.561503138139,3255748531862.8384,3.8073549220576055,1,0.7935041259798443
 Kurtis,1,12362.87027113269,250123.3398316482,3.63487704848877e+23,3.906890595608518,1,0.049427095765848285
 Tyra,0,12469.200490668878,25713.06837365475,1698409253698.715,3.546593564294939,1,0.484936309796642
 Evon,1,12625.740291870186,5311.84196000703,10520495151573.246,3.7004397181410926,1,2.3769043557639047
 Rolland,0,12664.812961541444,11763.916996845493,7768932396716545.0,4.0,1,1.0765812921782367
 Nathalie,0,12742.464671547521,139996.1667190009,1.4230331039145343e+22,3.969815782426811,1,0.09102009697968436
 Maddie,0,12837.990605895418,36673.00271800453,4.339649824715597e+21,3.7735572622751845,1,0.3500665245388438
 Justine,1,12840.990555520399,33858.55230354333,6.345237764664042e+20,3.875,1,0.379253975196588
 Edmundo,0,12980.380021215906,34420.27706375711,8.27507252135829e+24,3.875,1,0.3771143386548628
 Martine,1,13082.148975116952,37567.39045169793,110311323490118.61,4.0,1,0.34823150657582286
 Amie,1,13135.868812676099,15343.288964738651,4.4287853496332776e+16,3.7004397181410926,1,0.8561312273310137
 Cristina,1,13229.567681870161,49690.21676149153,2.6027842962948506e+20,3.969815782426811,1,0.2662408929582833
 Rogelio,1,13229.712774703321,52567.15746017901,1.5824180934762145e+23,3.875,1,0.25167259204999193
 Suzette,1,13256.708770438505,22380.81198310649,3.592007120306309e+24,4.0,1,0.5923247458780739
 Ines,0,13270.534317690239,13868.81867318521,7.416508525773342e+16,3.7004397181410926,1,0.956861188426111
 Vikki,0,13295.109233475241,98260.23325406945,3.69710019594561e+23,3.6644977792004623,1,0.13530508521283838
 Shelly,1,13331.459397236016,9234.370388303336,121133878100986.27,3.906890595608518,1,1.4436782191585293
 Serena,1,13359.34461027904,12826.64000120102,2.0721817365609917e+18,3.906890595608518,1,1.041531110955647
 Joann,1,13378.00967619549,63466.14361886208,278319911246166.53,3.8073549220576055,1,0.21078970476819012
 Thad,1,13386.585977609871,7387.982255937115,1012111950089074.1,3.3927474104487847,1,1.8119407321061405
 Exie,0,13421.496576397834,23265.560632560504,3072765747357.4805,3.7004397181410926,1,0.5768825771434128
 Josette,0,13460.810835952749,157118.11886875212,1.1421854355368474e+25,4.0,1,0.08567319245463455
 Pearle,1,13494.409215433087,16760.5114791332,11528263482072.99,3.7735572622751845,1,0.8051311102428822
 Gladys,1,13538.842587477382,18162.037662195908,1.7851571168765516e+16,3.906890595608518,1,0.7454473357721497
 Nadine,1,13564.884568894922,18648.142379521072,2.8303429912728625e+23,3.7735572622751845,1,0.7274121085535866
 Jenette,0,13573.89134920723,19162.383086437432,9.148947243117453e+16,3.875,1,0.7083613394001307
 Bobette,0,13576.040401188751,21176.383650231484,4669953629548735.0,4.0,1,0.6410934286714411
 Corina,1,13655.716831684364,38564.38044238006,11335515396009.402,3.906890595608518,1,0.35410180780909184
 Candice,1,13670.493022897439,36626.3769325271,4259746267816.839,3.875,1,0.37324175001205123
 Joanna,1,13673.15287003516,45620.7068097011,388153689993199.3,3.773557262275185,1,0.2997137446175561
 Christel,0,13739.29338291919,27277.919795645317,167487566873272.0,4.08746284125034,1,0.5036781941529335
 Cristine,0,13870.035549495009,63095.90058153532,8.971306102457805e+16,3.969815782426811,1,0.2198246704089996
 Magen,0,13955.336355344356,10707.951084978395,159032014660914.3,3.8073549220576055,1,1.3032685940190316
 Kindra,0,14036.542731705022,19904.264217016032,4.283218856790983e+16,3.906890595608518,1,0.7052027936659556
 Sandie,0,14047.898897211064,18598.200051951175,143734301019888.72,3.7735572622751845,1,0.7553364765391515
 Lorine,0,14124.147134261424,25342.419916509614,7.02559771862012e+19,3.906890595608518,1,0.5573322192905534
 Jeanette,1,14130.573707828462,173720.53908893073,1.2772195588392503e+25,4.08746284125034,1,0.08134083500969774
 Myrl,1,14138.971728710534,84055.00817435975,1.8409137429957376e+19,3.546593564294939,1,0.1682109375253562
 Kimberley,1,14161.12975881366,139291.54057651196,7.40868340040321e+23,4.169925001442313,1,0.10166539690926199
 Gail,1,14164.357846958186,40783.994761419875,1120434020206362.2,3.3927474104487847,1,0.34730187490993736
 Charley,1,14212.732022036165,18834.82716903648,48676812704571.02,4.0,1,0.7545984836750288
 Janeen,0,14218.846334036876,26153.520861630306,1.3275219513028398e+23,3.906890595608518,1,0.5436685335509557
 Dolores,1,14236.010273151669,40664.35562086188,4.010570258702998e+23,3.875,1,0.3500857214087569
 Selina,0,14290.25651511353,17698.796242459775,3.4531836374033465e+20,3.7735572622751845,1,0.8074140364885896
 Freda,0,14379.732370003258,59445.51718829652,2.835848999288819e+19,3.8073549220576055,1,0.2418976745454963
 Olen,0,14391.544612554178,40174.60246248535,7121019084872131.0,3.7004397181410926,1,0.3582249413915884
 Clarice,1,14529.477327104818,40005.15544195454,10680646681086.564,3.875,1,0.36319012303767584
 Thurman,1,14947.437370132764,4878.212596839133,1.5641605622283507e+22,3.75,1,3.0641217604616178
 Janey,0,15024.956740767642,77855.62189924179,2.1728830797890852e+16,3.8073549220576055,1,0.19298486575847346
 Joni,0,15095.41910799261,69552.59080099984,1.0738593801214652e+16,3.546593564294939,1,0.21703604328964277
 Birdie,1,15306.66370113263,20800.272506597707,186440761914565.03,3.7735572622751845,1,0.7358876522544336
 Mozell,1,15349.17235769276,11764.298447176716,8.481928185939988e+23,3.7735572622751845,1,1.3047248356213175
 Susanna,1,15358.99767383008,34458.852488524215,24413202113298.383,4.0,1,0.445719940295315
 Colleen,1,15366.07403709511,10364.170186375497,51074976468026.766,4.0,1,1.482614986127399
 Roni,0,15382.583562933281,57477.1458867214,2259224285107647.0,3.546593564294939,1,0.26762956520579473
 Audra,1,15388.33526812265,21218.69477965517,2045904049273.685,3.8073549220576055,1,0.7252253462299311
 Galen,0,15402.253895164746,9978.795003162333,249160985304184.97,3.8073549220576055,1,1.543498377337513
 Mellie,0,15417.184881257828,17145.740305068626,25452717416232.594,3.7735572622751845,1,0.8991845558689698
 Catalina,1,15442.774565351987,24624.952128132554,4.332364266878041e+25,3.969815782426811,1,0.627118967988146
 Garnett,1,15559.322809947866,18269.116685909197,101462413318143.94,4.0,1,0.851673514239943
 Wendell,1,15590.708228511432,15290.39605891219,1.3994019279582247e+20,3.875,1,1.0196405749361999
 Kaycee,1,15722.888427157844,6482.697261455701,2.5896756144707192e+23,3.7735572622751845,1,2.425362128298313
 Eugenia,1,15735.886544109506,77338.71685487534,7.69234150093705e+21,4.0,1,0.20346712725577804
 Granville,1,15742.115644688687,4893.208789313708,214213322646720.03,4.058813890331201,1,3.217135487671799
 Joelle,0,15746.560075970456,36833.39392341225,446801358392501.8,3.906890595608518,1,0.42750771511070385
 Arla,0,15782.205881441028,40973.77409260714,215221610900066.72,3.546593564294939,1,0.3851782324413361
 Terri,1,15928.392659914385,36366.13699086836,18955086234258.81,3.8073549220576055,1,0.4380006780460088
 Carmine,1,15946.464407213583,22681.664227542835,3.51287891814706e+16,4.0,1,0.7030553070197313
 Alvaro,0,15968.721235252491,8404.666914568967,1.099967728805959e+21,3.906890595608518,1,1.899982640308054
 Reina,1,16077.482057641933,45633.49974819686,76255363616983.06,3.8073549220576055,1,0.35231753309206165
 Gertie,0,16150.477503913962,37671.00160573217,1.2897259563112381e+28,3.906890595608518,1,0.42872439848948535
 Lilia,0,16279.506950720339,43428.33295229376,5.397276767531983e+16,3.6644977792004623,1,0.37485912638192814
 Karol,0,16318.164315773267,39686.62213203263,1.1009853208616217e+24,3.8073549220576055,1,0.41117543996273337
 Delia,1,16387.688351979,33885.395955341926,13575015050686.242,3.6644977792004623,1,0.48362097859433545
 Mittie,0,16403.371254447462,287628.66883791407,1.8967848079698972e+20,3.906890595608518,1,0.057029681084020074
 Janay,0,16423.4071274367,24865.742647624687,58552723179192.54,3.8073549220576055,1,0.6604832745265123
 Josefina,1,16492.88408794706,104858.28397704617,8.73021291401539e+22,4.08746284125034,1,0.15728737360948428
 Maire,0,16565.48257528297,35238.529916673106,7033037903506155.0,3.8073549220576055,1,0.47009573368851054
 Marcelle,0,16643.106040305272,17362.157222729365,7.438936225186749e+20,4.08746284125034,1,0.9585851473869411
 Gayle,1,16692.605231879697,16504.173392593802,860122430175432.4,3.8073549220576055,1,1.0114172236805543
 Lorina,0,16697.827581939986,28959.34596096854,1.2633575730345782e+20,3.906890595608518,1,0.5765954660870224
 Margarito,1,16727.72031187185,13428.128477898194,1.7318996700768187e+22,3.905764584655453,1,1.2457223908309014
 Aretha,1,16749.72570427392,88291.07942939337,1.9157542188768237e+21,3.906890595608518,1,0.18971028344566476
 Derick,1,16843.41742748432,20294.595413584546,183323544817718.5,3.906890595608518,1,0.8299459577405461
 Kasey,0,17067.424564913457,8846.881398229525,8.541330509423521e+23,3.6644977792004623,1,1.9292023704905845
 Dominick,1,17073.73297670088,21918.549737669502,4986021705679.769,4.08746284125034,1,0.7789627133659187
 Carmel,1,17146.54154494554,35365.31796317558,5.416479183395795e+16,3.906890595608518,1,0.48484058768535643
 Zona,0,17158.74463867148,30945.68062179872,1.3800098827172318e+16,3.546593564294939,1,0.5544794715739597
 Lorene,0,17300.44843790345,32895.48265306463,4571721520668130.0,3.906890595608518,1,0.5259217084717769
 Jamel,0,17379.62625100463,23863.236633128145,4108191648429342.0,3.8073549220576055,1,0.728301299534421
 Lennie,0,17479.041613953246,11889.811747030166,2.0655556620034225e+23,3.7735572622751845,1,1.4700856486074438
 Perla,0,17493.566617395078,62320.97762587766,4331920816177706.5,3.8073549220576055,1,0.28070109429944484
 Laurette,0,17517.314524454887,12055.024512907521,2.4825203043689767e+21,3.8521687236032816,1,1.4531131401432489
 Verona,0,17528.001150259464,33128.13747887084,4148443939860313.5,3.7735572622751845,1,0.5290970903944975
 Selma,1,17580.86986500253,12862.12023664209,4.321574794904413e+20,3.6644977792004623,1,1.3668718330681973
 Elyse,0,17684.387540906093,21332.796063315185,4.4538094884424267e+20,3.8073549220576055,1,0.8289765433663402
 Charlene,1,17954.004593888585,106356.56363345037,1980304122315170.5,4.08746284125034,1,0.16880955890757873
 Susana,1,17959.690088566593,20795.31392631408,20859704683399.5,3.7735572622751845,1,0.8636412103325196
 Shantelle,1,18010.665805228935,45882.38947450205,2.3818187072026947e+22,4.058813890331201,1,0.3925398396096589
 Edmond,1,18018.19060022526,33479.72965764758,5.396247416855288e+16,3.773557262275185,1,0.5381820816497983
 Loretta,1,18067.60921761055,46864.92983342578,1.0713108680278821e+17,3.875,1,0.3855251524291
 Herma,1,18080.554044427747,44705.56713530998,1.2224450221043686e+18,3.6644977792004623,1,0.40443629737888076
 Bertha,1,18110.90986512562,112170.80725050959,286710342021227.6,3.906890595608518,1,0.16145831797999602
 Margurite,1,18215.263975986767,14778.226392107857,2.1734210966354973e+19,4.058813890331201,1,1.2325744302925565
 Crystle,1,18300.155584859138,15655.49050343631,12867577454142.83,3.875,1,1.1689289186335194
 Ola,1,18318.629530173952,69494.37698026624,1898759963059144.5,3.584962500721156,1,0.2635987302307314
